,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
410,-67500,36529725098084523767,36529725098084523767,11101600722066680961943,11597358828081763626169,0.001171274833004239878364269364,0.001171274833004239878364269364,0.001178323253705013766403955115,0.001171274833004239878364269364,0.001178323253705013766403955115,0,1192448450105533526.149609358,0,1.192448450105533526149609358
411,-67440,65869385876378002891,65907212989200760989,11167470107943058964834,11663228213958141629060,0.001178323253705013766403955115,0.001178323253705013766403955115,0.001185414089928579748816507844,0.001178323253705013766403955115,0.001185414089928579748816507844,0,1202824070928274222.095860292,0,1.202824070928274222095860292
412,-67380,52852395093695316240,52852395093695316240,11220322503036754281074,11716080609051836945300,0.001185414089928579748816507844,0.001185414089928579748816507844,0.001192547596920282861426180287,0.001185414089928579748816507844,0.001192547596920282861426180287,0,1211904802396925566.495718196,0,1.211904802396925566495718196
413,-67320,15167701713508206199,15167701713508206199,11235490204750262487273,11731248310765345151499,0.001192547596920282861426180287,0.001192547596920282861426180287,0.001199724031461466799835621336,0.001192547596920282861426180287,0.001199724031461466799835621336,0,1217119445712751065.438703854,0,1.217119445712751065438703854
414,-67260,472736306473661174717,472736306473661174717,11708226511223923661990,12203984617239006326216,0.001199724031461466799835621336,0.001199724031461466799835621336,0.001206943651878717151197683269,0.001199724031461466799835621336,0.001206943651878717151197683269,0,1269969946344062516.153377369,0,1.269969946344062516153377369
415,-67200,25955569477996673954,25955569477996673954,11734182080701920335944,12229940186717003000170,0.001206943651878717151197683269,0.001206943651878717151197683269,0.001214206718053160249299816813,0.001206943651878717151197683269,0.001214206718053160249299816813,0,1276494486560196882.095069614,0,1.276494486560196882095069614
416,-67140,5243861591016270278,5243861591016270278,11739425942292936606222,12235184048308019270448,0.001214206718053160249299816813,0.001214206718053160249299816813,0.001221513491429817987687368344,0.001214206718053160249299816813,0.001221513491429817987687368344,0,1280878498003666360.251228217,0,1.280878498003666360251228217
417,-67080,145339617997056031067,145339617997056031067,11884765560289992637289,12380523666305075301515,0.001221513491429817987687368344,0.001221513491429817987687368344,0.001228864235027018927566387538,0.001221513491429817987687368344,0.001228864235027018927566387538,0,1299987755113835276.448000253,0,1.299987755113835276448000253
418,-67020,11330178323558296466,11330178323558296466,11896095738613550933755,12391853844628633597981,0.001228864235027018927566387538,0.001228864235027018927566387538,0.001236259213445866039252969305,0.001228864235027018927566387538,0.001236259213445866039252969305,0,1305086651597545133.609921395,0,1.305086651597545133609921395
419,-66960,7405720295873195677,7405720295873195677,11903501458909424129432,12399259564924506793658,0.001236259213445866039252969305,0.001236259213445866039252969305,0.001243698692879761417974763723,0.001236259213445866039252969305,0.001243698692879761417974763723,0,1309789893726782553.774940746,0,1.309789893726782553774940746
420,-66900,56171936984924427049,64452177792864140617,11959673395894348556481,12455431501909431220707,0.001243698692879761417974763723,0.001243698692879761417974763723,0.001251182941123988316881165485,0.001243698692879761417974763723,0.001251182941123988316881165485,0,1319676489116921353.228088369,0,1.319676489116921353228088369
421,-66840,1290295827028547894187,1309857703180310333313,13249969222922896450668,13745727328937979114894,0.001251182941123988316881165485,0.001251182941123988316881165485,0.001258712227585350842181913704,0.001251182941123988316881165485,0.001258712227585350842181913704,0,1460761267153829805.676681442,0,1.460761267153829805676681442
422,-66780,237459746881579438034,237459746881579438034,13487428969804475888702,13983187075819558552928,0.001258712227585350842181913704,0.001258712227585350842181913704,0.001266286823291871657409468226,0.001258712227585350842181913704,0.001266286823291871657409468226,0,1490460621848657126.481630752,0,1.490460621848657126481630752
423,-66720,399942037767231631182,404851617597925890614,13887371007571707519884,14383129113586790184110,0.001266286823291871657409468226,0.001266286823291871657409468226,0.001273907000902548045888654520,0.001266286823291871657409468226,0.001273907000902548045888654520,0,1537696181066077570.986763247,0,1.537696181066077570986763247
424,-66660,49511297103781209327,49511297103781209327,13936882304675488729211,14432640410690571393437,0.001273907000902548045888654520,0.001273907000902548045888654520,0.001281573034717166682597760871,0.001273907000902548045888654520,0.001281573034717166682597760871,0,1547625106076710131.190184107,0,1.547625106076710131190184107
425,-66600,409189450253579289019,409189450253579289019,14346071754929068018230,14841829860944150682456,0.001281573034717166682597760871,0.001281573034717166682597760871,0.001289285200686177468718604731,0.001281573034717166682597760871,0.001289285200686177468718604731,0,1596284299608772479.628539175,0,1.596284299608772479628539175
426,-66540,628771564773760930409,628771564773760930409,14974843319702828948639,15470601425717911612865,0.001289285200686177468718604731,0.001289285200686177468718604731,0.001297043776420626784299135654,0.001289285200686177468718604731,0.001297043776420626784299135654,0,1668909585515783810.200331842,0,1.668909585515783810200331842
427,-66480,238367973426447600988,238367973426447600988,15213211293129276549627,15708969399144359213853,0.001297043776420626784299135654,0.001297043776420626784299135654,0.001304849041202150516590986792,0.001297043776420626784299135654,0.001304849041202150516590986792,0,1699715064970100837.622933043,0,1.699715064970100837622933043
428,-66420,284671530066563357198,284671530066563357198,15497882823195839906825,15993640929210922571051,0.001304849041202150516590986792,0.001304849041202150516590986792,0.001312701275993027223776102556,0.001304849041202150516590986792,0.001312701275993027223776102556,0,1735715692047619887.539761914,0,1.735715692047619887539761914
429,-66360,327181023209160815076,327372559656656805234,15825063846405000721901,16320821952420083386127,0.001312701275993027223776102556,0.001312701275993027223776102556,0.001320600763446291795961234043,0.001312701275993027223776102556,0.001320600763446291795961234043,0,1776544512861430372.456428718,0,1.776544512861430372456428718
430,-66300,708199387103969063194,708201864830797177082,16533263233508969785095,17029021339524052449321,0.001320600763446291795961234043,0.001320600763446291795961234043,0.001328547787915909977496784241,0.001320600763446291795961234043,0.001328547787915909977496784241,0,1859201985935808612.599719274,0,1.859201985935808612599719274
431,-66240,128109292603594392535,128109292603594392535,16661372526112564177630,17157130632127646841856,0.001328547787915909977496784241,0.001328547787915909977496784241,0.001336542635467014116867280212,0.001328547787915909977496784241,0.001336542635467014116867280212,0,1878816480919371520.163338974,0,1.878816480919371520163338974
432,-66180,-730615953142074896716,1262437233180973966750,15930756572970489280914,16426514678985571945140,0.001336542635467014116867280212,0.001336542635467014116867280212,0.001344585593886200512604728218,0.001336542635467014116867280212,0.001344585593886200512604728218,0,1804213581106624093.847583821,0,1.804213581106624093847583821
433,-66120,548893038506208300430,548893038506208300430,16479649611476697581344,16975407717491780245570,0.001344585593886200512604728218,0.001344585593886200512604728218,0.001352676952691888725893349516,0.001344585593886200512604728218,0.001352676952691888725893349516,0,1870103115938698396.204559242,0,1.870103115938698396204559242
434,-66060,583434703514097942787,595034135643019294345,17063084314990795524131,17558842421005878188357,0.001352676952691888725893349516,0.001352676952691888725893349516,0.001360817003144743232764779078,0.001352676952691888725893349516,0.001360817003144743232764779078,0,1940189006554530643.733489416,0,1.940189006554530643733489416
435,-66000,875337363438775919912,875378303742993420584,17938421678429571444043,18434179784444654108269,0.001360817003144743232764779078,0.001360817003144743232764779078,0.001369006038258157791026817055,0.001360817003144743232764779078,0.001369006038258157791026817055,0,2043030241282198807.264282612,0,2.043030241282198807264282612
436,-65940,1180860683784085263926,1180860683784085263926,19119282362213656707969,19615040468228739372195,0.001369006038258157791026817055,0.001369006038258157791026817055,0.001377244352808802899326334259,0.001369006038258157791026817055,0.001377244352808802899326334259,0,2180434289910805558.081092149,0,2.180434289910805558081092149
437,-65880,137513648241331907114,137513648241331907114,19256796010454988615083,19752554116470071279309,0.001377244352808802899326334259,0.001377244352808802899326334259,0.001385532243347236728018029445,0.001377244352808802899326334259,0.001385532243347236728018029445,0,2202317213850894361.165007576,0,2.202317213850894361165007576
438,-65820,126703742145830420086,126703742145830420086,19383499752600819035169,19879257858615901699395,0.001385532243347236728018029445,0.001385532243347236728018029445,0.001393870008208579903795499571,0.001385532243347236728018029445,0.001393870008208579903795499571,0,2223103070102943084.175721109,0,2.223103070102943084175721109
439,-65760,231222628508412305418,231222628508412305418,19614722381109231340587,20110480487124314004813,0.001393870008208579903795499571,0.001393870008208579903795499571,0.001402257947523254532339596714,0.001393870008208579903795499571,0.001402257947523254532339596714,0,2255717436930225454.084762870,0,2.25571743693022545408476287
440,-65700,1666156441045257998338,1756449053039484459994,21280878822154489338925,21776636928169572003151,0.001402257947523254532339596714,0.001402257947523254532339596714,0.001410696363227787845551389600,0.001402257947523254532339596714,0.001410696363227787845551389600,0,2449942425146547318.383274436,0,2.449942425146547318383274436
441,-65640,630928436715477250622,641641207525711982712,21911807258869966589547,22407565364885049253773,0.001410696363227787845551389600,0.001410696363227787845551389600,0.001419185559075680862263307170,0.001410696363227787845551389600,0.001419185559075680862263307170,0,2528497672732643778.057835646,0,2.528497672732643778057835646
442,-65580,1099205078406486136977,1106503241521762225305,23011012337276452726524,23506770443291535390750,0.001419185559075680862263307170,0.001419185559075680862263307170,0.001427725840648342453662299734,0.001419185559075680862263307170,0.001427725840648342453662299734,0,2660502496511442898.621871710,0,2.66050249651144289862187171
