,net_value,ETH,USDC,uni_market_net_value,uni_market_base_uncollected,uni_market_quote_uncollected,uni_market_base_in_position,uni_market_quote_in_position,uni_market_position_count
2024-01-04 02:37:00,2244803.802637780689284669459,0,462626.4775548377831588197666,1782177.325082942906125849692,122.2526424073975099185676346,0.01698416628813379151416231719,845584.0650062288573349899221,421.0772077579372455128263882,1
2024-01-04 02:38:00,2244618.148581209068622954982,0,462626.4775548377831588197666,1781991.671026371285464135215,122.2526424073975099185676346,0.01794015840343471784657414219,840448.0478391914148794859803,423.3869036867929811491837222,1
2024-01-04 02:39:00,2244618.741206716452551029922,0,462626.4775548377831588197666,1781992.263651878669392210155,122.4402273067983838228274505,0.01812232566746738873974153222,840448.0478391914148794859803,423.3869036867929811491837222,1
2024-01-04 02:40:00,2244618.839288081168557338285,0,462626.4775548377831588197666,1781992.361733243385398518518,122.4970734615942580765360180,0.01814087122864054789115030381,840448.0478391914148794859803,423.3869036867929811491837222,1
2024-01-04 02:41:00,2244713.996586573903259097755,0,462626.4775548377831588197666,1782087.519031736120100277988,123.6291583685055055186568912,0.01814600952639555229061726002,843015.9922257053582569778038,422.232026852609472373662321,1
2024-01-04 02:42:00,2244808.397835535990650580627,0,462626.4775548377831588197666,1782181.920280698207491760860,124.1176073378202505482312990,0.01821184464232769874679684015,845584.0650062288573349899221,421.0772077579372455128263882,1
2024-01-04 02:43:00,2244809.139166847022875307997,0,462626.4775548377831588197666,1782182.661612009239716488230,124.6366863250787627739807662,0.01831178277382328382682951588,845584.0650062288573349899221,421.0772077579372455128263882,1
2024-01-04 02:44:00,2244809.409026039505334060809,0,462626.4775548377831588197666,1782182.931471201722175241042,124.6945332659045625440726581,0.01840711634750645960789792435,845584.0650062288573349899221,421.0772077579372455128263882,1
2024-01-04 02:45:00,2245093.582505502126394556524,0,462626.4775548377831588197666,1782467.104950664343235736757,128.6198038219891603911455151,0.01860204843874967186748714569,853289.0537760536935660461216,417.6130968821213874571537539,1
2024-01-04 02:46:00,2246296.011870568197171467294,0,462626.4775548377831588197666,1783669.534315730414012647527,144.2770228673197517992726090,0.01860204843874967186748714569,886690.6963192313549644900856,402.6079524615621432116072613,1
2024-01-04 02:47:00,2247019.075029585393346297708,0,462626.4775548377831588197666,1784392.597474747610187477941,155.5334140746544465339474789,0.01964071925946242949104833160,907256.3466372630699472591536,393.3788638357720379331052939,1
2024-01-04 02:48:00,2246670.942541742875811695151,0,462626.4775548377831588197666,1784044.464986905092652875384,155.5334140746544465339474789,0.02171785184267518892952135871,896972.4932471454364081598498,397.9929467173085225162155417,1
2024-01-04 02:49:00,2246675.225562455615605953368,0,462626.4775548377831588197666,1784048.748007617832447133601,159.7018707578534306691506598,0.02176926386055982277694254872,896972.4932471454364081598498,397.9929467173085225162155417,1
2024-01-04 02:50:00,2246589.400219699664200842467,0,462626.4775548377831588197666,1783962.922664861881042022700,160.8608952224759721961051226,0.02258920866121567342763358165,894401.8512379004399258318433,399.1466116277826015655390902,1
2024-01-04 02:51:00,2246768.539136184697209570646,0,462626.4775548377831588197666,1784142.061581346914050750879,162.4379189118827063732887882,0.02267316276934337262586209326,899543.2637852777532838404122,396.8393394857540842453085112,1
2024-01-04 02:52:00,2246769.676391217918908383292,0,462626.4775548377831588197666,1784143.198836380135749563525,163.5751739451044051859354853,0.02267316276934337262586209326,899543.2637852777532838404122,396.8393394857540842453085112,1
2024-01-04 02:53:00,2246769.967892401654885988965,0,462626.4775548377831588197666,1784143.490337563871727169198,163.6349975845863739774244071,0.02277712052217805226916529422,899543.2637852777532838404122,396.8393394857540842453085112,1
2024-01-04 02:54:00,2246770.528808051958535404983,0,462626.4775548377831588197666,1784144.051253214175376585216,163.6349975845863739774244071,0.02302881315265344369941207886,899543.2637852777532838404122,396.8393394857540842453085112,1
2024-01-04 02:55:00,2246949.042566537187873400381,0,462626.4775548377831588197666,1784322.565011699404714580614,165.7514770482494187630672542,0.02303563086926444530081583074,904685.1904739098043731847442,394.5322980478693553979626839,1
2024-01-04 02:56:00,2247479.385978352655670925809,0,462626.4775548377831588197666,1784852.908423514872512106042,172.9090992027310392980440117,0.02303563086926444530081583074,920114.0559015013463438420702,387.612557728408356682187843,1
2024-01-04 02:57:00,2247914.459598156624190666866,0,462626.4775548377831588197666,1785287.982043318841031847099,178.7284425954369127279537352,0.02308058395381522719928104500,932974.97983414174899791294,381.8476929453334603357377076,1
2024-01-04 02:58:00,2248174.419632380065044035374,0,462626.4775548377831588197666,1785547.942077542281885215607,183.2752533020204280439659513,0.02348607784827451662439600855,940693.0775689012410400273962,378.3894657612718950220966632,1
2024-01-04 02:59:00,2248174.915945202688805816035,0,462626.4775548377831588197666,1785548.438390364905646996268,183.2752533020204280439659513,0.02370842603972989324013218809,940693.0775689012410400273962,378.3894657612718950220966632,1
2024-01-04 03:00:00,2248366.006820668583472660407,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:01:00,2248366.006820668583472660407,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:02:00,2248366.006820668583472660407,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:03:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:04:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:05:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:06:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:07:00,2250053.570883146585438796309,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:08:00,2250391.387548305939131966866,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:09:00,2250616.654964943219986882314,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:10:00,2251856.431369395049019407776,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:11:00,2251743.668064428642061391496,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:12:00,2251743.668064428642061391496,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:13:00,2251292.727585319265727297022,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:14:00,2251180.020645094792154271454,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:15:00,2251969.205950691952618119858,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:16:00,2251630.916034665211446436710,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:17:00,2250504.015625220733819690203,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:18:00,2250504.015625220733819690203,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:19:00,2250166.165178394864191150330,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:20:00,2248928.246951660696287539460,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:21:00,2248028.797648224928097576858,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:22:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:23:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:24:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:25:00,2247017.776864691630270159896,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:26:00,2247017.776864691630270159896,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:27:00,2246793.229115722450438817963,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:28:00,2246119.855249785399404198494,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:29:00,2246232.056173470342037949055,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:30:00,2246007.665545070928217566596,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:31:00,2246007.665545070928217566596,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:32:00,2246007.665545070928217566596,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:33:00,2246119.855249785399404198494,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:34:00,2246007.665545070928217566596,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:35:00,2246119.855249785399404198494,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:36:00,2246456.491682239342025089729,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:37:00,2246793.229115722450438817963,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:38:00,2247017.776864691630270159896,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:39:00,2246793.229115722450438817963,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:40:00,2246793.229115722450438817963,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:41:00,2246344.268317247653165962991,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:42:00,2246344.268317247653165962991,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:43:00,2246344.268317247653165962991,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:44:00,2246568.726269567530053102379,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:45:00,2246680.972080354450899917831,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:46:00,2246680.972080354450899917831,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:47:00,2247804.047725425621534983983,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:48:00,2247691.689618303827058467994,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:49:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:50:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:51:00,2248928.246951660696287539460,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:52:00,2248815.776435857146479081411,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:53:00,2248590.869140906529580070438,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:54:00,2248141.189466149714684196757,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:55:00,2248141.189466149714684196757,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:56:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:57:00,2247916.417068358128190947623,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:58:00,2248028.797648224928097576858,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 03:59:00,2248590.869140906529580070438,503.4651040445060142384947823,1124110.618400359061898587603,0E-24,0,0,0,0,0
2024-01-04 04:00:00,2248498.285165805961255014218,66.5769483959060141835433994,0,2099814.737236417046474707352,9.126695809191530629877796255,0.004831688480810817022837655754,1124239.151879999999909716185,436.8305726285421391175485504,1
2024-01-04 04:01:00,2247942.451572961703780078622,66.5769483959060141835433994,0,2099333.223120208177628827850,10.87819993870264842730644087,0.008484178563668050817730622791,1109110.225644225405841541359,443.6066388687992168560991086,1
2024-01-04 04:02:00,2247262.542852796627496673516,66.5769483959060141835433994,0,2098742.448737497023074375305,10.87819993870264842730644087,0.01233428308809744541761396764,1090960.505750205108091125596,451.740154663949520725850461,1
2024-01-04 04:03:00,2247844.957734851021950460067,66.5769483959060141835433994,0,2099250.588718999080993305010,18.71015765007309739240650277,0.01238046975828157060710473057,1106084.894215693277355410585,444.9620554005316025900257416,1
2024-01-04 04:04:00,2247515.698327541194928171706,66.5769483959060141835433994,0,2098965.898708217589431992991,23.83470308149846835740781484,0.01660727272889954695721420653,1097009.807431212767638617251,449.028711624076820834739118,1
2024-01-04 04:05:00,2247984.572737396417888485412,66.5769483959060141835433994,0,2099375.344284642891737234640,31.75922305716035047904438186,0.01799976388133041835130465547,1109110.225644225405841541359,443.6066388687992168560991086,1
2024-01-04 04:06:00,2247534.112833321014506797838,66.5769483959060141835433994,0,2098984.313213997409010619123,32.91486414753210202559565383,0.02079073300896636311726200850,1097009.807431212767638617251,449.028711624076820834739118,1
2024-01-04 04:07:00,2247419.884388414190239633701,66.5769483959060141835433994,0,2098884.938263703055856893261,32.98725653293944508849315935,0.02118876634444397170326209172,1093985.080978218502535449746,450.3843992526697183631364006,1
2024-01-04 04:08:00,2248459.087613312768006203055,66.5769483959060141835433994,0,2099790.406552029981504546354,44.08200858500724553425044867,0.02203347016935487481320028653,1121213.064061884828702232428,438.1856503654321713202367299,1
2024-01-04 04:09:00,2248801.363929847277030503320,66.5769483959060141835433994,0,2100088.077804037005173351244,49.33863977001717768362276034,0.02211724458033289447522165301,1130291.781425620638946389677,434.1206203977920677017505159,1
2024-01-04 04:10:00,2249586.736340636516952045330,66.5769483959060141835433994,0,2100769.319679542605942300527,58.49730141570903669590412947,0.02232917844643040623370460657,1151480.751678278761051315344,424.6379212863627485977172461,1
2024-01-04 04:11:00,2249587.101836149343083602510,66.5769483959060141835433994,0,2100769.685175055432073857707,58.61365456960591225109579806,0.02244063810179750433816671458,1151480.751678278761051315344,424.6379212863627485977172461,1
2024-01-04 04:12:00,2248264.406744711411846185040,66.5769483959060141835433994,0,2099625.454960175050462168756,58.91052255333726169109006970,0.02942502636695109659610548564,1115161.342297222467418808009,440.8960090991790067463966208,1
2024-01-04 04:13:00,2248264.525762139884042335551,66.5769483959060141835433994,0,2099625.573977603522658319267,58.98624514790507080022200696,0.02944441857799709491897048534,1115161.342297222467418808009,440.8960090991790067463966208,1
2024-01-04 04:14:00,2248378.498746534517602283931,66.5769483959060141835433994,0,2099724.683066819702582129246,59.52009483774203284373957141,0.02957250838156588598616801372,1118187.127536813679505083177,439.540795854515285540488155,1
2024-01-04 04:15:00,2248720.534677282097007470306,66.5769483959060141835433994,0,2100022.118393100243335685409,63.76550314491522412230695672,0.02960780554637710775830486122,1127265.39099872365622178518,435.4755626404578333278760794,1
2024-01-04 04:16:00,2248721.841101852111030329487,66.5769483959060141835433994,0,2100023.424817670257358544590,64.89633923852489634537858807,0.02968642201872841268586971668,1127265.39099872365622178518,435.4755626404578333278760794,1
2024-01-04 04:17:00,2248500.493733617572065711301,66.5769483959060141835433994,0,2099831.812672334785564054600,65.28612111283668893411606457,0.03108035226758854951246577201,1121213.064061884828702232428,438.1856503654321713202367299,1
2024-01-04 04:18:00,2248613.422498100410320624564,66.5769483959060141835433994,0,2099929.874568711495540317697,65.64397184909811863295066088,0.03108035226758854951246577201,1124239.151879999999909716185,436.8305726285421391175485504,1
2024-01-04 04:19:00,2248502.247142467956146746818,66.5769483959060141835433994,0,2099833.566081185169645090117,66.00855935869262753575004300,0.03154204249208897743163453250,1121213.064061884828702232428,438.1856503654321713202367299,1
2024-01-04 04:20:00,2248502.609019290484597899026,66.5769483959060141835433994,0,2099833.927958007698096242325,66.12494247427514599225563424,0.03165197971452334997837339967,1121213.064061884828702232428,438.1856503654321713202367299,1
2024-01-04 04:21:00,2248843.418564044679974741102,66.5769483959060141835433994,0,2100130.132438234408117589026,69.91833324248424842306566075,0.03173128820545762407300110068,1130291.781425620638946389677,434.1206203977920677017505159,1
2024-01-04 04:22:00,2248849.270071571220031140447,66.5769483959060141835433994,0,2100135.983945760948173988371,72.78517670679425383995729505,0.03306748237093452954355861121,1130291.781425620638946389677,434.1206203977920677017505159,1
2024-01-04 04:23:00,2249635.249311227401550898769,66.5769483959060141835433994,0,2100817.832650133490541153966,82.53934421349707683196715366,0.03327681974698566403315449251,1151480.751678278761051315344,424.6379212863627485977172461,1
2024-01-04 04:24:00,2249969.181730032203741633341,66.5769483959060141835433994,0,2101107.115379268647309107190,87.64144227450848884968189638,0.03360702211599314730127055736,1160564.009308658967287262539,420.5749232240942174838034392,1
2024-01-04 04:25:00,2250409.343797303685243491885,66.5769483959060141835433994,0,2101487.723687680379190969649,93.74089276394626209449514833,0.03391682958133286691730469761,1172677.1389975891135045784,415.158540372996758954768263,1
2024-01-04 04:26:00,2250409.568419993495772958843,66.5769483959060141835433994,0,2101487.948310370189720436607,93.78853677857780519241497142,0.03399594972598274230972823595,1172677.1389975891135045784,415.158540372996758954768263,1
2024-01-04 04:27:00,2250409.568419993495772958843,66.5769483959060141835433994,0,2101487.948310370189720436607,93.78853677857780519241497142,0.03399594972598274230972823595,1172677.1389975891135045784,415.158540372996758954768263,1
2024-01-04 04:28:00,2250409.952817146371497654976,66.5769483959060141835433994,0,2101488.332707523065445132740,94.17293393145352988854822085,0.03399594972598274230972823595,1172677.1389975891135045784,415.158540372996758954768263,1
2024-01-04 04:29:00,2250737.231344193073755998428,66.5769483959060141835433994,0,2101770.930280739355802851630,98.98252717022196756598754155,0.03422299315014882557527920585,1181763.576165552344016276492,411.0969640401475744268767696,1
2024-01-04 04:30:00,2251274.657631022759192270898,66.5769483959060141835433994,0,2102233.858518917470539501000,105.2372440166641791112883837,0.03440810334444785387844259923,1196910.667101230295982119374,404.3290237965127012553983493,1
2024-01-04 04:31:00,2250856.100248409426257242919,66.5769483959060141835433994,0,2101874.902554849362932300806,105.2975259820216392466153686,0.03682290089731861249040079436,1184792.691433588342640439153,409.743240635999697208053062,1
2024-01-04 04:32:00,2250856.239209102893209176767,66.5769483959060141835433994,0,2101875.041515542829884234654,105.2975259820216392466153686,0.03688499986726405605781417127,1184792.691433588342640439153,409.743240635999697208053062,1
2024-01-04 04:33:00,2250004.758923074353963826284,66.5769483959060141835433994,0,2101142.692572310797531300133,105.2986422377034121240213909,0.04162154511516606805204189921,1160564.009308658967287262539,420.5749232240942174838034392,1
2024-01-04 04:34:00,2249788.261144767216126365436,66.5769483959060141835433994,0,2100955.962742007195725519659,105.3564832613479104703692213,0.04246444656902770434988806580,1154508.352842942034047175313,423.2835208851269191145796739,1
2024-01-04 04:35:00,2250013.735100685933843000613,66.5769483959060141835433994,0,2101151.668749922377410474462,112.2589451325204880524678915,0.04252312326922909203641464721,1160564.009308658967287262539,420.5749232240942174838034392,1
2024-01-04 04:36:00,2249904.824682813100163459141,66.5769483959060141835433994,0,2101057.643050212803760573279,112.2589451325204880524678915,0.04259639748329817700817393627,1157536.105383879227964103008,421.9291881988325731313762438,1
2024-01-04 04:37:00,2250014.089021438028443647971,66.5769483959060141835433994,0,2101152.022670674472011121820,112.4490291336170071343727161,0.04259639748329817700817393627,1160564.009308658967287262539,420.5749232240942174838034392,1
2024-01-04 04:38:00,2249906.031398104432219278655,66.5769483959060141835433994,0,2101058.849765504135816392793,112.5435576961745541797603597,0.04300883919057801423795832703,1157536.105383879227964103008,421.9291881988325731313762438,1
2024-01-04 04:39:00,2249906.501364032790123984499,66.5769483959060141835433994,0,2101059.319731432493721098637,112.9648088679175736868277995,0.04303062851706505330814450607,1157536.105383879227964103008,421.9291881988325731313762438,1
2024-01-04 04:40:00,2249798.802848719509701533510,66.5769483959060141835433994,0,2100966.504445959489300687733,113.2556917526597625748069710,0.04364651044783785333293236098,1154508.352842942034047175313,423.2835208851269191145796739,1
2024-01-04 04:41:00,2249799.097626403991128531226,66.5769483959060141835433994,0,2100966.799223643970727685448,113.2847800411339814636048881,0.04376536092180851736417278412,1154508.352842942034047175313,423.2835208851269191145796739,1
2024-01-04 04:42:00,2249799.281788834078179267316,66.5769483959060141835433994,0,2100966.983386074057778421538,113.4689424712210321996964831,0.04376536092180851736417278412,1154508.352842942034047175313,423.2835208851269191145796739,1
2024-01-04 04:43:00,2249909.374902977725909256772,66.5769483959060141835433994,0,2101062.193270377429506370910,114.1224965490791738472895728,0.04379810116780904431703251069,1157536.105383879227964103008,421.9291881988325731313762438,1
2024-01-04 04:44:00,2249918.693812151418652908841,66.5769483959060141835433994,0,2101071.512179551122250022979,119.1071080228053607022612647,0.04573676276111640888006685406,1157536.105383879227964103008,421.9291881988325731313762438,1
2024-01-04 04:45:00,2250360.145534275251212298605,66.5769483959060141835433994,0,2101453.416097595613123585240,124.8397797092748843197769820,0.04626020815094389561529694908,1169648.62946174537898575683,416.5125345353626997905145159,1
2024-01-04 04:46:00,2251228.464173758060620711254,66.5769483959060141835433994,0,2102202.567651305017272276199,136.9840458939681570166138142,0.04675019551278469945826946966,1193880.945979849537477871908,405.6824764965860368063784993,1
2024-01-04 04:47:00,2251549.428669106960879555272,66.5769483959060141835433994,0,2102478.819906771260048001933,141.3480057664080302879890003,0.04709370142677550183546452677,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:48:00,2251549.588188806892233662066,66.5769483959060141835433994,0,2102478.979426471191402108727,141.5075254663393843947830654,0.04709370142677550183546452677,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:49:00,2251549.600857628830212757906,66.5769483959060141835433994,0,2102478.992095293129381204567,141.5075254663393843947830654,0.04709935949385797063274746959,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:50:00,2251549.767388928996691704750,66.5769483959060141835433994,0,2102479.158626593295860151411,141.5858007040294455684562953,0.04713877584404197090389093279,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:51:00,2251549.961319980318674673067,66.5769483959060141835433994,0,2102479.352557644617843119728,141.7011201383131567549541676,0.04717388485455939560145362905,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:52:00,2251445.709616160774247690749,66.5769483959060141835433994,0,2102390.006424144275066055573,141.7185707462753829118012605,0.04749352314931664875162014388,1199940.539704880161468302225,402.9756387639993446628843474,1
2024-01-04 04:53:00,2251553.184936641851543455638,66.5769483959060141835433994,0,2102482.576174306150711902299,143.5777537564745508503945968,0.04777546568469927508092055075,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:54:00,2251558.378511905549759633953,66.5769483959060141835433994,0,2102487.769749569848928080614,147.0916829069881402421157733,0.04852561833738724735821065552,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:55:00,2251559.598236050344853914955,66.5769483959060141835433994,0,2102488.989473714644022361616,148.0223819983068686072940617,0.04865470083212031905561991205,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:56:00,2251559.873502267424177457542,66.5769483959060141835433994,0,2102489.264739931723345904203,148.1755773143985012618791121,0.04870921934615319828788828245,1202970.563798373058048400138,401.6223213956628427620942666,1
2024-01-04 04:57:00,2251456.823229378104529496794,66.5769483959060141835433994,0,2102401.120037361605347861618,148.4618681749127508330007804,0.04944556042468878299606157337,1199940.539704880161468302225,402.9756387639993446628843474,1
2024-01-04 04:58:00,2251352.564351264468374925782,66.5769483959060141835433994,0,2102311.765239159179722155884,148.6432152348881211145884441,0.04981968595163021178494192426,1196910.667101230295982119374,404.3290237965127012553983493,1
2024-01-04 04:59:00,2251355.144059246907412660498,66.5769483959060141835433994,0,2102314.344947141618759890599,148.8367756744114348281596030,0.05088558483821780440212879700,1196910.667101230295982119374,404.3290237965127012553983493,1
2024-01-04 05:00:00,2251629.943573421294904424806,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:01:00,2251629.943573421294904424806,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:02:00,2251629.943573421294904424806,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:03:00,2251629.943573421294904424806,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:04:00,2251742.527078463109639428775,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:05:00,2252080.345148195031718459316,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:06:00,2252418.264573482753284140961,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:07:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:08:00,2252418.264573482753284140961,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:09:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:10:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:11:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:12:00,2252192.973693394323827144688,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:13:00,2252080.345148195031718459316,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:14:00,2252418.264573482753284140961,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:15:00,2252756.285384735981844349244,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:16:00,2252418.264573482753284140961,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:17:00,2252418.264573482753284140961,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:18:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:19:00,2252305.613501448135865040930,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:20:00,2251067.194884073436613909461,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:21:00,2251067.194884073436613909461,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:22:00,2251067.194884073436613909461,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:23:00,2250729.680698641865149243131,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
2024-01-04 05:24:00,2250392.267747218446665775820,502.7628716318338888774275015,1125794.893155273944864733336,0E-24,0,0,0,0,0
